dom_len,is_ip,tld_len,subdom_cnt,digit_cnt,qm_cnt,amp_cnt,dot_cnt,dash_cnt,under_cnt,letter_ratio,digit_ratio,spec_ratio,is_https,slash_cnt,path_len,query_len,label
16,0,6,0,0,0,0,2,0,0,0.791666667,0.0,0.208333333,1,2,0,0,0
44,0,2,1,0,0,0,2,4,0,0.839285714,0.0,0.160714286,1,2,0,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
10,0,6,0,0,0,0,3,0,0,0.733333333,0.0,0.266666667,0,4,13,0,0
8,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
12,0,6,1,0,0,0,3,0,1,0.779411765,0.0,0.220588235,0,9,45,0,0
11,0,3,0,0,0,0,1,1,0,0.684210526,0.0,0.315789474,0,3,1,0,0
16,0,2,0,6,0,0,1,1,0,0.688888889,0.133333333,0.177777778,1,5,21,0,1
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,1,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.838709677,0.0,0.161290323,1,2,0,0,0
12,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
6,0,2,0,0,0,0,1,1,0,0.714285714,0.0,0.285714286,1,3,7,0,1
14,0,2,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.761904762,0.0,0.238095238,0,2,0,0,0
7,0,3,2,0,0,0,4,0,0,0.785714286,0.0,0.214285714,0,4,15,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
12,0,3,1,0,0,0,3,0,0,0.829787234,0.0,0.170212766,1,4,23,0,0
13,0,3,1,0,0,0,2,0,0,0.879310345,0.0,0.120689655,1,4,6,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
10,0,5,0,0,0,0,2,0,0,0.722222222,0.0,0.277777778,1,2,0,0,0
13,0,3,0,0,0,0,1,0,0,0.761904762,0.0,0.238095238,0,3,1,0,0
10,0,2,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
7,0,2,0,0,0,0,1,0,0,0.684210526,0.0,0.315789474,1,4,4,0,0
6,0,2,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,4,4,0,0
21,0,6,0,0,0,0,2,0,0,0.827586207,0.0,0.172413793,1,2,0,0,0
13,0,6,1,0,0,0,3,0,0,0.72,0.0,0.28,0,3,1,0,0
7,0,3,1,0,0,0,2,0,0,0.730769231,0.0,0.269230769,0,4,8,0,0
6,0,2,0,5,0,0,1,0,0,0.75,0.113636364,0.136363636,1,3,9,0,1
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
12,0,6,1,22,0,0,4,0,0,0.582278481,0.278481013,0.139240506,0,6,56,0,0
7,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
21,0,2,1,0,0,0,2,0,0,0.848484848,0.0,0.151515152,1,2,0,0,0
16,0,5,1,0,0,0,3,0,0,0.75,0.0,0.25,0,3,1,0,0
23,0,3,1,0,0,0,2,0,0,0.833333333,0.0,0.166666667,1,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,2,0,0
10,0,6,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
9,0,3,1,0,0,0,2,3,0,0.785714286,0.0,0.214285714,1,3,1,0,1
13,0,6,1,0,0,0,4,0,1,0.821428571,0.0,0.178571429,0,4,30,0,0
14,0,6,0,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
9,0,3,1,0,0,0,2,2,0,0.826086957,0.0,0.173913043,1,3,1,0,1
14,0,5,0,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
11,0,2,1,0,0,0,2,0,0,0.774193548,0.0,0.225806452,0,4,9,0,0
18,0,5,1,0,0,0,3,0,0,0.766666667,0.0,0.233333333,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
13,0,2,1,0,0,0,2,1,0,0.75,0.0,0.25,1,3,3,0,0
8,0,3,2,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
11,0,6,1,0,0,0,3,0,0,0.703703704,0.0,0.296296296,1,4,4,0,0
9,0,2,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
26,0,3,1,0,0,0,2,0,0,0.842105263,0.0,0.157894737,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.78125,0.0,0.21875,0,4,7,0,0
18,0,3,0,0,0,0,2,1,0,0.805555556,0.0,0.194444444,1,3,10,0,1
12,0,5,1,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
10,0,6,1,0,0,0,4,0,0,0.735294118,0.0,0.264705882,0,4,13,0,0
8,0,3,2,0,0,0,3,0,0,0.766666667,0.0,0.233333333,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
23,0,3,1,0,0,0,2,1,0,0.805555556,0.0,0.194444444,1,3,1,0,0
8,0,2,1,0,0,0,3,2,0,0.85,0.0,0.15,1,3,40,0,0
21,0,5,1,0,0,0,3,0,0,0.787878788,0.0,0.212121212,0,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
28,0,2,1,0,0,0,2,2,0,0.8,0.0,0.2,0,3,1,0,0
6,0,2,1,1,0,0,2,0,0,0.810810811,0.013513514,0.175675676,0,10,57,0,0
11,0,3,0,0,0,0,1,0,0,0.736842105,0.0,0.263157895,0,3,1,0,0
13,0,3,0,0,0,0,1,1,0,0.761904762,0.0,0.238095238,1,2,0,0,0
14,0,5,1,0,0,0,3,1,0,0.705882353,0.0,0.294117647,0,4,9,0,0
17,0,3,1,0,0,0,2,0,0,0.821428571,0.0,0.178571429,0,2,0,0,0
6,0,2,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
10,0,6,1,0,0,0,4,0,0,0.76744186,0.0,0.23255814,0,5,22,0,0
21,0,6,0,0,0,0,2,0,0,0.821428571,0.0,0.178571429,0,2,0,0,0
6,0,2,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
11,0,3,1,0,0,0,3,0,0,0.764705882,0.0,0.235294118,1,4,11,0,0
10,0,3,1,18,1,2,2,1,2,0.777142857,0.102857143,0.12,1,7,108,43,1
13,0,3,0,0,0,0,2,0,0,0.847222222,0.0,0.152777778,1,8,51,0,1
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
17,0,2,1,0,0,0,2,0,0,0.8,0.0,0.2,1,3,1,0,0
7,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,2,0,0,0
18,0,9,1,0,0,0,4,0,0,0.733333333,0.0,0.266666667,0,3,1,0,0
29,0,3,1,0,0,0,2,0,0,0.853658537,0.0,0.146341463,0,3,1,0,0
17,0,3,1,0,0,0,2,0,0,0.827586207,0.0,0.172413793,1,2,0,0,0
17,0,10,1,0,0,0,4,1,0,0.823529412,0.0,0.176470588,1,3,15,0,0
13,0,2,1,0,0,0,2,1,0,0.76,0.0,0.24,1,2,0,0,0
6,0,2,2,0,0,0,3,0,0,0.75862069,0.0,0.24137931,0,3,1,0,0
14,0,3,0,0,0,0,2,1,0,0.75862069,0.0,0.24137931,1,3,7,0,1
10,0,3,1,22,1,2,2,4,0,0.748571429,0.125714286,0.125714286,1,7,108,43,1
22,0,3,1,0,0,0,2,0,0,0.823529412,0.0,0.176470588,0,3,1,0,0
11,0,6,0,0,0,0,2,0,0,0.7,0.0,0.3,1,3,1,0,0
21,0,3,1,0,0,0,2,0,0,0.848484848,0.0,0.151515152,1,2,0,0,0
15,0,3,0,2,1,0,1,0,0,0.780487805,0.048780488,0.170731707,0,4,9,9,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
10,0,3,1,24,1,2,2,3,1,0.737142857,0.137142857,0.125714286,1,7,108,43,1
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
10,0,3,0,3,0,0,1,0,0,0.722222222,0.083333333,0.194444444,1,5,18,0,1
10,0,3,1,0,0,0,2,0,0,0.823529412,0.0,0.176470588,1,3,1,0,1
6,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,1,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
14,0,6,1,0,0,0,3,0,0,0.740740741,0.0,0.259259259,1,3,1,0,0
21,0,2,0,0,0,0,1,0,0,0.827586207,0.0,0.172413793,0,3,1,0,0
7,0,3,0,0,0,0,1,0,0,0.6875,0.0,0.3125,1,3,1,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
11,0,3,1,7,0,0,2,2,0,0.745762712,0.118644068,0.13559322,1,3,30,0,1
10,0,2,1,0,0,0,2,0,0,0.730769231,0.0,0.269230769,0,4,5,0,0
10,0,5,0,0,0,0,2,0,0,0.722222222,0.0,0.277777778,1,2,0,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
10,0,2,1,0,0,0,2,0,0,0.76,0.0,0.24,1,3,3,0,0
10,0,3,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,1,2,0,0,0
7,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
9,0,3,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
15,0,2,0,0,0,0,1,1,0,0.739130435,0.0,0.260869565,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.783783784,0.0,0.216216216,0,5,18,0,0
17,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,0,3,1,0,0
16,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,1,3,1,0,0
10,0,2,1,0,0,0,2,0,0,0.772727273,0.0,0.227272727,1,2,0,0,0
21,0,3,0,0,0,0,1,2,0,0.766666667,0.0,0.233333333,1,3,1,0,1
16,0,3,1,0,0,0,2,0,0,0.827586207,0.0,0.172413793,1,2,0,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.842105263,0.0,0.157894737,1,3,1,0,1
16,0,3,0,0,0,0,1,0,0,0.826086957,0.0,0.173913043,0,2,0,0,0
12,0,3,1,0,0,0,2,0,0,0.842105263,0.0,0.157894737,1,3,1,0,1
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
9,0,3,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,3,0,0
10,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
7,0,2,1,0,0,0,2,0,0,0.736842105,0.0,0.263157895,1,2,0,0,0
21,0,3,1,0,0,0,2,0,0,0.848484848,0.0,0.151515152,1,2,0,0,0
11,0,5,0,0,0,0,2,2,0,0.578947368,0.0,0.421052632,0,3,1,0,0
16,0,3,0,0,0,0,1,0,0,0.8,0.0,0.2,1,3,1,0,0
6,0,2,2,0,0,0,3,0,0,0.695652174,0.0,0.304347826,1,3,1,0,0
10,0,5,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
8,0,3,1,2,0,0,2,0,0,0.6,0.1,0.3,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,1,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,4,0,0
11,0,3,1,0,0,0,3,0,0,0.764705882,0.0,0.235294118,1,4,11,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
11,0,3,0,0,0,0,2,1,0,0.8,0.0,0.2,0,3,17,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.827586207,0.0,0.172413793,0,2,0,0,0
5,0,2,0,0,0,0,1,0,0,0.75,0.0,0.25,1,3,7,0,1
30,0,3,1,0,0,0,2,0,0,0.857142857,0.0,0.142857143,0,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,1,3,1,0,0
14,0,2,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
10,0,3,1,8,1,0,2,1,2,0.796460177,0.07079646,0.132743363,1,7,76,13,1
21,0,3,1,0,0,0,2,0,0,0.823529412,0.0,0.176470588,1,3,1,0,0
8,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,1,2,0,0,0
18,0,2,0,0,0,0,1,2,0,0.740740741,0.0,0.259259259,1,3,1,0,0
15,0,2,0,0,0,0,1,1,0,0.739130435,0.0,0.260869565,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.791666667,0.0,0.208333333,0,2,0,0,0
6,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
10,0,6,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,0,3,1,0,0
7,0,2,1,0,0,0,3,0,0,0.741935484,0.0,0.258064516,0,4,13,0,0
20,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,1,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,0,3,1,0,0
14,0,2,1,0,0,0,2,1,0,0.730769231,0.0,0.269230769,0,3,1,0,0
25,0,3,1,0,0,0,2,0,0,0.837837838,0.0,0.162162162,0,3,1,0,0
9,0,5,2,0,0,0,4,0,0,0.741935484,0.0,0.258064516,0,3,1,0,0
10,0,2,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
10,0,6,0,0,0,0,2,4,0,0.860465116,0.0,0.139534884,1,5,68,0,0
12,0,2,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
12,0,3,0,1,1,0,1,0,0,0.756756757,0.027027027,0.216216216,1,4,12,4,1
7,0,3,1,0,0,0,2,0,0,0.764705882,0.0,0.235294118,1,5,15,0,0
17,0,6,1,0,0,0,3,0,0,0.75862069,0.0,0.24137931,0,3,1,0,0
10,0,3,1,3,0,0,2,0,0,0.780487805,0.073170732,0.146341463,1,3,1,0,1
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
15,0,2,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
17,0,3,0,0,0,0,2,0,0,0.828571429,0.0,0.171428571,0,3,11,0,0
15,0,2,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,1,3,1,0,0
26,0,3,1,0,0,0,2,0,0,0.842105263,0.0,0.157894737,0,3,1,0,0
8,0,2,1,0,0,0,3,0,0,0.780487805,0.0,0.219512195,0,5,22,0,0
10,0,2,0,0,0,0,1,0,0,0.722222222,0.0,0.277777778,0,3,1,0,0
15,0,2,0,0,0,0,1,0,0,0.791666667,0.0,0.208333333,1,3,1,0,0
17,0,3,0,0,0,0,1,1,0,0.8,0.0,0.2,1,2,0,0,1
11,0,3,1,0,0,0,2,3,0,0.789473684,0.0,0.210526316,0,2,0,0,1
14,0,6,0,0,0,0,2,0,0,0.739130435,0.0,0.260869565,1,3,1,0,0
11,0,3,0,0,0,0,1,0,0,0.75,0.0,0.25,1,3,1,0,0
7,0,2,2,0,0,0,3,0,0,0.76,0.0,0.24,0,2,0,0,0
10,0,2,1,0,0,0,2,1,0,0.714285714,0.0,0.285714286,0,2,0,0,0
10,0,2,0,2,0,0,1,0,0,0.611111111,0.111111111,0.277777778,0,3,1,0,0
11,0,5,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,1,3,1,0,0
17,0,7,1,0,0,0,4,1,0,0.784313725,0.0,0.215686275,1,5,22,0,0
8,0,3,1,1,0,0,2,0,0,0.666666667,0.047619048,0.285714286,1,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
13,0,6,1,0,0,0,3,0,0,0.72,0.0,0.28,0,3,1,0,0
11,0,2,1,0,0,0,2,1,0,0.76,0.0,0.24,1,2,0,0,0
22,0,2,1,0,0,0,2,1,0,0.794117647,0.0,0.205882353,0,3,1,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
26,0,2,1,0,0,0,2,1,0,0.804878049,0.0,0.195121951,0,4,4,0,0
26,0,3,1,0,0,0,2,0,0,0.846153846,0.0,0.153846154,1,3,1,0,0
15,0,2,0,0,0,0,1,0,0,0.769230769,0.0,0.230769231,0,4,4,0,0
13,0,2,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,0
22,0,3,1,0,0,0,2,1,0,0.8,0.0,0.2,1,3,1,0,0
9,0,2,2,0,0,0,3,1,0,0.8,0.0,0.2,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
24,0,3,1,0,0,0,2,1,0,0.810810811,0.0,0.189189189,1,3,1,0,0
9,0,5,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,1,3,1,0,0
11,0,5,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
7,0,2,2,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
16,0,3,1,3,0,0,2,1,0,0.75,0.075,0.175,1,3,1,0,1
10,0,6,0,0,0,0,2,0,0,0.684210526,0.0,0.315789474,1,3,1,0,0
15,0,4,1,0,0,0,2,1,0,0.78125,0.0,0.21875,1,3,1,0,1
13,0,6,0,0,0,0,2,0,0,0.761904762,0.0,0.238095238,1,2,0,0,0
10,0,3,1,0,0,0,4,0,0,0.785714286,0.0,0.214285714,1,4,18,0,0
17,0,4,0,3,0,0,1,1,0,0.666666667,0.125,0.208333333,0,2,0,0,1
8,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
8,0,2,2,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
6,0,3,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,1,3,1,0,0
11,0,3,1,15,0,0,2,0,0,0.475,0.375,0.15,1,3,16,0,1
14,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,1,3,1,0,0
7,0,3,0,0,0,0,1,0,0,0.666666667,0.0,0.333333333,0,3,1,0,0
24,0,4,1,10,0,0,2,1,0,0.659574468,0.212765957,0.127659574,0,2,0,0,1
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.793103448,0.0,0.206896552,1,3,1,0,0
11,0,6,0,0,0,0,2,0,0,0.736842105,0.0,0.263157895,1,2,0,0,0
5,0,2,2,0,0,0,3,0,0,0.75862069,0.0,0.24137931,1,3,1,0,0
10,0,3,0,0,0,0,1,0,0,0.777777778,0.0,0.222222222,1,2,0,0,0
8,0,2,0,0,0,0,1,0,0,0.75,0.0,0.25,1,2,0,0,0
10,0,5,1,0,0,0,3,0,0,0.75,0.0,0.25,1,4,10,0,0
15,0,3,0,0,0,0,1,0,0,0.782608696,0.0,0.217391304,0,3,1,0,0
6,0,2,1,3,0,0,2,0,0,0.653846154,0.115384615,0.230769231,1,3,1,0,1
7,0,2,1,0,0,0,3,0,1,0.75,0.0,0.25,0,3,14,0,0
8,0,3,1,0,0,0,2,0,0,0.818181818,0.0,0.181818182,1,3,8,0,0
19,0,3,1,0,0,0,2,1,0,0.806451613,0.0,0.193548387,1,2,0,0,0
8,0,2,1,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
18,0,3,1,2,0,0,3,8,0,0.838983051,0.016949153,0.144067797,0,5,89,0,0
14,0,8,2,0,0,0,4,0,0,0.787234043,0.0,0.212765957,0,5,15,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
19,0,2,0,0,1,0,1,1,0,0.777777778,0.0,0.222222222,1,3,1,7,0
12,0,2,1,0,0,0,2,0,0,0.740740741,0.0,0.259259259,0,4,4,0,0
10,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,1,3,1,0,1
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
15,0,3,1,0,0,0,2,0,0,0.777777778,0.0,0.222222222,0,3,1,0,0
15,0,5,1,0,0,0,3,0,0,0.740740741,0.0,0.259259259,0,3,1,0,0
11,0,5,0,0,0,0,2,0,0,0.684210526,0.0,0.315789474,0,3,1,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
13,0,2,1,2,0,0,2,1,0,0.705882353,0.058823529,0.235294118,0,4,10,0,0
12,0,6,1,0,0,0,3,0,0,0.708333333,0.0,0.291666667,0,3,1,0,0
36,0,4,1,19,0,0,2,1,0,0.583333333,0.316666667,0.1,1,2,0,0,1
8,0,3,0,0,0,0,1,0,0,0.6875,0.0,0.3125,0,3,1,0,0
11,0,6,1,0,0,0,3,0,0,0.703703704,0.0,0.296296296,1,4,4,0,0
9,0,3,0,0,0,0,1,0,0,0.705882353,0.0,0.294117647,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
16,0,3,1,0,0,0,2,0,0,0.785714286,0.0,0.214285714,0,3,1,0,0
18,0,3,1,0,0,0,2,0,0,0.8,0.0,0.2,0,3,1,0,0
20,0,3,1,7,0,0,2,1,0,0.697674419,0.162790698,0.139534884,0,2,0,0,1
11,0,5,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
10,0,3,1,0,0,0,2,0,0,0.872340426,0.0,0.127659574,1,3,1,0,1
26,0,2,2,0,0,0,3,2,0,0.818181818,0.0,0.181818182,1,2,0,0,0
13,0,3,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
9,0,3,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,1,3,1,0,0
10,0,4,1,0,0,0,3,0,0,0.78125,0.0,0.21875,0,3,11,0,1
14,0,5,0,4,0,0,2,0,0,0.545454545,0.181818182,0.272727273,0,3,1,0,0
9,0,3,0,0,0,0,1,0,0,0.764705882,0.0,0.235294118,1,2,0,0,0
11,0,6,1,0,0,0,3,0,0,0.695652174,0.0,0.304347826,0,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
6,0,2,1,0,0,0,2,0,0,0.666666667,0.0,0.333333333,0,4,4,0,0
16,0,2,0,4,0,0,1,1,0,0.608695652,0.173913043,0.217391304,0,2,0,0,0
22,0,3,1,0,0,0,2,1,0,0.794117647,0.0,0.205882353,0,3,1,0,0
9,0,2,0,1,0,0,1,0,0,0.796296296,0.018518519,0.185185185,1,7,37,0,1
22,0,3,0,0,0,0,1,0,0,0.866666667,0.0,0.133333333,1,2,0,0,0
12,0,3,1,0,0,0,3,0,0,0.813953488,0.0,0.186046512,0,4,20,0,0
14,0,6,1,0,0,0,3,0,0,0.730769231,0.0,0.269230769,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.807692308,0.0,0.192307692,1,2,0,0,0
8,0,3,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
13,0,6,1,0,0,0,3,2,0,0.820895522,0.0,0.179104478,0,6,43,0,0
12,0,3,1,0,0,0,2,0,0,0.75,0.0,0.25,0,3,1,0,0
20,0,5,1,0,0,0,4,0,0,0.82,0.0,0.18,0,4,19,0,0
10,0,2,1,0,0,0,2,0,0,0.727272727,0.0,0.272727273,0,3,1,0,0
16,0,3,1,1,0,0,2,0,0,0.75,0.035714286,0.214285714,0,3,1,0,0
20,0,2,1,0,0,0,2,1,0,0.78125,0.0,0.21875,0,3,1,0,0
11,0,3,1,0,0,0,2,1,0,0.695652174,0.0,0.304347826,0,3,1,0,0
9,0,2,1,0,0,0,2,0,0,0.714285714,0.0,0.285714286,0,3,1,0,0
12,0,2,1,0,0,0,2,1,0,0.740740741,0.0,0.259259259,1,3,4,0,1
10,0,2,0,0,0,0,1,0,0,0.787234043,0.0,0.212765957,1,7,29,0,1
28,0,6,1,0,0,0,3,0,0,0.825,0.0,0.175,0,3,1,0,0
13,0,2,1,0,0,0,2,0,0,0.76,0.0,0.24,0,3,1,0,0
18,0,2,1,0,0,0,2,1,0,0.818181818,0.0,0.181818182,1,2,0,0,0
13,0,3,1,0,0,0,2,1,0,0.76,0.0,0.24,1,2,0,0,0
9,0,6,1,0,0,0,3,0,0,0.681818182,0.0,0.318181818,1,3,1,0,0
12,0,2,1,0,0,0,2,0,0,0.82,0.0,0.18,0,6,27,0,0
19,0,3,1,0,0,0,2,0,0,0.806451613,0.0,0.193548387,0,3,1,0,0
15,0,3,1,1,0,0,2,0,0,0.75,0.035714286,0.214285714,1,3,1,0,0
11,0,3,1,0,0,0,2,0,0,0.739130435,0.0,0.260869565,0,3,1,0,0
14,0,3,1,0,0,0,2,0,0,0.769230769,0.0,0.230769231,0,3,1,0,0
10,0,3,1,0,0,0,2,2,0,0.789473684,0.0,0.210526316,1,3,1,0,1
8,0,2,1,0,0,0,2,0,0,0.7,0.0,0.3,0,3,1,0,0
25,0,3,1,0,0,0,2,0,0,0.837837838,0.0,0.162162162,0,3,1,0,0
20,0,6,1,0,0,0,3,0,0,0.787878788,0.0,0.212121212,1,3,1,0,0
23,0,5,1,0,0,0,3,0,0,0.8,0.0,0.2,0,3,1,0,0
14,0,2,1,0,0,0,2,0,0,0.75862069,0.0,0.24137931,0,4,4,0,0
12,0,3,1,0,0,0,2,3,0,0.835820896,0.0,0.164179104,1,5,43,0,0
13,0,6,1,0,0,0,4,0,0,0.775,0.0,0.225,0,4,16,0,0
